pplid	pplxid
3129071	6325090
3129071	6325092
3110044	6325094
3116018	6325097
3115063	6325099
3119027	6325101
3118353	6325103
3120302	6325105
3107204	6325107
3110596	6325109
3105742	6325111
3118586	6325113
3128245	6325115
3112124	6325118
3129938	6325120
3120430	6325122
3116018	6325124
3123709	6325126
3118587	6325128
3129238	6325127
6325360	6325129
3121881	6325131
3130017	6325132
3120304	6325135
6325393	6325137
6325361	6325134
3123709	6325138
3129071	6325140
3130762	6325142
3104316	6325144
3118644	6325146
3121881	6325148
6325384	6325150
3121881	6325152
3110044	6325153
3128527	6325155
3115798	6325156
3110596	6325158
6325385	6325160
3123084	6325162
3120461	6325164
6325376	6325166
3130070	6325168
3123710	6325170
3120811	6325130
3129692	6325133
3109356	6325136
3120304	6325139
6325368	6325141
3120304	6325143
3115056	6325145
3123709	6325147
3129986	6325149
3114229	6325151
3130762	6325154
6325386	6325157
3114972	6325159
6325378	6325161
3123084	6325163
3118587	6325165
6325393	6325167
3115063	6325169
3123690	6325171
3107197	6325173
3129071	6325172
3120348	6325174
3120808	6325176
3129938	6325178
3112011	6325180
3105742	6325182
3114942	6325184
6325367	6325186
3114972	6325293
3104316	6325295
3120304	6325297
3118441	6325299
3118586	6325301
3128384	6325303
3123468	6325305
3123468	6325307
3120289	6325309
3123090	6325310
3107197	6325312
3118587	6325314
6325393	6325316
3108008	6325318
3112011	6325320
3119027	6325322
3120485	6325324
3126127	6325326
3130762	6325328
3104219	6325330
3130759	6325311
3110467	6325313
3104358	6325315
3130148	6325317
3110405	6325319
3104316	6325321
3115324	6325323
3114227	6325325
3129986	6325327
3104316	6325329
3112011	6325331
3117879	6325333
3130208	6325335
3108008	6325337
3106090	6325339
3114930	6325341
3118644	6325343
3119027	6325345
3128384	6325471
3127992	6325474
3104316	6325470
3130246	6324809
6325379	6324812
3117879	6324814
3129071	6324816
3130148	6324818
3105742	6324820
3109356	6324822
3110044	6324823
3110044	6324825
3130208	6324827
3128245	6324829
3123710	6324831
3114972	6324833
3129938	6324839
3120811	6324841
3123468	6324843
3129059	6324845
6325381	6324847
3131131	6324849
3115206	6324851
3110044	6324811
6325359	6324813
3128436	6324815
3118469	6324817
3123090	6324819
3123709	6324821
3117879	6324824
3108008	6324826
3128384	6324828
6325386	6324830
3120304	6324832
3120811	6325332
3114972	6325334
3121507	6325336
3115324	6325338
3118644	6325340
3118586	6325342
6324567	6325344
3118353	6325346
3129692	6324834
3114972	6324836
3129986	6324838
3120304	6324840
3128436	6324842
3130246	6324844
3106090	6324846
3106090	6324848
3114930	6324850
3129239	6324852
3120304	6324854
6325376	6324853
6325359	6324855
3123709	6324857
3120485	6324859
3107162	6324861
3104219	6324863
3129059	6324865
3120430	6324867
3121881	6324869
6325393	6324871
3129120	6324872
3123910	6324876
3129071	6324878
3129203	6324880
3118353	6324882
3110044	6324884
3119027	6324885
6325393	6324887
6325384	6324874
3129203	6325188
3130194	6325190
3131131	6325192
3125420	6325194
3120304	6325196
3123654	6325198
3114241	6325200
3131131	6325202
3112011	6325204
3121881	6325206
6325376	6325208
3013534	6325210
3120811	6325212
3110044	6325213
3123468	6325215
3129059	6325217
3112011	6325175
6325376	6325177
3120430	6325179
3109830	6325181
3128127	6325183
3114972	6325185
3128127	6325187
3110405	6325189
6325388	6325191
3123709	6325193
3105742	6325195
3104875	6325199
3129059	6325201
3110044	6325203
3120811	6325205
3129239	6325207
3110044	6325209
3108008	6325211
3130246	6325214
3129416	6325216
3104316	6325218
3113352	6325219
3130207	6325220
3110044	6325221
6325364	6325223
3107141	6325225
3107204	6325197
3118644	6325228
6325386	6325229
3129071	6325231
3115063	6325233
3116503	6325235
3110044	6325237
3106090	6325239
3106090	6325241
3122970	6325243
3122970	6325245
3120811	6325246
3104316	6325247
3116503	6325248
3013534	6325249
3109830	6325253
3129071	6325251
3129059	6325257
3114972	6325259
6325355	6325261
3130931	6325222
3116916	6325224
6324564	6325226
3105599	6325230
3130808	6325232
6325386	6325234
3106035	6325236
3120808	6325238
3118586	6325240
3120222	6325242
3123478	6325244
3123691	6325250
3112124	6325252
3109748	6325254
3110660	6325256
6325356	6325258
3131131	6325260
3121881	6325262
3118644	6325263
3129059	6325265
6325359	6325264
3120811	6325266
3121881	6325268
3104316	6325270
3115324	6325272
3104230	6325273
3130209	6325275
3118637	6325276
3129071	6325278
3104232	6325280
3120808	6325281
3130762	6325283
3123709	6325285
3114229	6325286
3105742	6325288
3121507	6325290
3109947	6325292
3110044	6325294
3129059	6325298
6325385	6325300
6325376	6325302
3128245	6325304
3116503	6325306
3123709	6325308
3114229	6325267
3110405	6325269
3114942	6325271
3129071	6325274
3129059	6325277
3105742	6325279
3130214	6325282
3117879	6325284
3117988	6325287
3121507	6325289
3123097	6325291
2946026	2853707
2862988	2880284
2830162	2871428
2855463	2898442
2803813	2831734
2748116	2756976
2988507	6457257
3111829	3128479
3127884	3119702
3117232	6269130
3122380	3119121
3108411	3109893
3106180	6254875
3106180	6254874
3110377	3120048
3129108	3119525
3129028	3117532
3116473	3127349
3119725	3119175
3120619	3118974
3110908	3118204
3109769	3120637
3128398	3119975
3109799	3110500
3111218	3110541
3120619	3126486
3108327	3105914
3125897	3107255
3128398	3123670
3107768	3123671
3130422	3123581
3128760	3112773
3110921	3128616
3129028	3117616
3125897	3117957
3120619	3124785
2953379	2856916
2951763	2841899
2895352	2848542
3025509	6457349
2830153	2830156
2637059	2654921
2951763	2943579
730776	731325
728094	732979
2929664	2929663
2750053	2754643
3002669	6458584
2818668	2896464
2643736	2643734
2855328	2860438
2636359	2656505
2855328	2956115
2646878	6458609
2661334	2658008
2661552	2660903
2659896	2659730
6459008	6458713
6459008	6458712
6459008	6458714
3899651	6458711
6458708	6458709
2988102	3029249
6458708	3894202
6458708	6458710
3032440	3015752
2992085	3012122
2985034	3009670
3024297	2997918
2997986	2978201
2981051	2971740
696310	712930
708898	691807
693755	689896
704885	686885
699453	686941
694197	687060
702550	686907
699751	687214
697597	687217
693328	711783
698330	711789
713221	712009
712020	712010
694609	710806
688236	711502
703430	711732
700793	712279
706757	712575
693318	712805
712759	700025
712759	689919
807411	698944
687253	687251
687253	687252
691428	687522
693818	687607
692758	687858
704966	689127
689951	689949
689951	689950
711857	690062
704936	690130
710813	690191
691099	691100
712631	692014
702682	692024
695912	692287
695380	692571
707513	692746
696684	692754
710381	692756
702682	692814
691051	692862
710276	692909
703985	693262
691943	693954
689150	695176
695380	695382
703448	696050
695464	696136
691184	696877
704966	697221
698807	698806
704968	698905
710260	698948
710381	698949
691051	699785
710276	699871
687652	700616
701695	701677
701695	701679
704936	701953
689150	701995
710813	702010
690071	702058
711857	702080
693328	702159
698330	702190
695464	702735
712213	702850
688587	702957
689150	703515
693845	703923
699829	703982
703985	703983
703985	703984
705085	705083
705085	705084
691099	705158
706254	706251
706254	706252
695912	706503
687652	707207
697593	708553
697593	711889
697637	713060
695383	713545
693381	687669
810446	687758
699018	688336
709069	689296
712089	689485
698908	689847
690673	689911
702047	690105
694754	690254
690453	690437
690453	690438
699969	690975
699969	690976
809919	691133
809313	691541
705621	692235
710021	692293
710141	692407
698394	692705
707204	692852
698709	692879
707950	692905
691047	693079
713743	693080
693176	693600
699992	693903
702213	694059
707463	694107
709845	694128
809922	694381
696651	694872
700228	694979
810444	694985
707727	695048
704118	695213
699557	695272
700228	695538
702972	696173
687464	696307
697276	697321
709713	697444
697650	697979
812936	698286
705087	698559
704233	698728
699992	698800
713684	698721
698394	698883
809313	698947
698008	698984
699279	699269
699279	699270
700977	699365
695285	699799
707950	699849
697959	699989
699992	700756
696169	701563
701762	701811
701814	701812
701762	701813
702047	701939
703430	701949
703475	702069
702296	702294
702296	702295
704730	702617
696317	702795
689916	702912
702975	702974
696743	703014
712167	703215
703580	703578
703580	703579
699445	703728
703637	703853
693381	704136
706756	704184
688148	704193
706184	704312
810441	704340
694684	704341
694423	705008
691011	705066
706328	705067
697135	705240
693449	705976
693449	705977
699992	706372
692713	706964
806071	707496
707727	707649
687447	708589
708266	709077
809564	709352
707727	710558
699992	710682
700051	713103
701713	713117
713122	713118
713122	713119
713412	713411
707004	713483
809458	713521
809271	713543
696010	713698
712374	713792
696010	803770
6458708	6459010
3899651	6459012
6269401	3130416
3108271	3129151
3129322	3128963
3115238	3128505
3110643	3126583
3115163	3125336
3117720	3125889
6544434	3124569
3114700	3123451
3126437	3123269
3128978	3121454
3126437	3121798
6325361	3119353
3125897	3119231
3115062	3117880
3128010	3118203
6325353	3117595
3128665	3116280
3126533	3110957
3108271	3109846
3130264	3109770
3109872	3109874
3111465	3110312
3122392	3110109
3107614	3107613
3116407	3107414
6269401	3106511
3112960	3106128
3114849	3105240
3130762	3104238
6269401	6269406
6269401	6269407
2511302	2520944
6559643	2511410
2519111	2510806
2511062	2510993
6544379	2510188
2515270	2510171
2515242	2517961
2515242	2516911
2515242	2519404
2515270	2521645
2510394	2510170
2510911	2519598
2521526	2521524
2521526	2521525
2518827	2513174
3106090	3110861
6269610	3130337
3131110	3129549
3115949	3129548
3131110	3128440
3131110	3129070
3104776	3121095
3131110	3120303
3131110	3120469
6269610	3119887
3131110	3115813
3129873	3115844
6269610	3118092
3120306	3111740
3104776	3104203
3115795	3105302
3131110	3104387
3115949	3107328
3120519	3119750
3124963	3129441
3130729	3129439
3121721	3118087
3121532	3104254
6618856	3128395
6618856	3127856
3109453	3127481
3129417	3123517
3121532	3123400
3117384	3120146
3120231	3123912
3109453	3117845
3109453	3111934
3124408	3106601
6324376	3119589
3117735	3112737
6324376	3120635
3124408	3106054
6544483	3111352
6324376	3124964
6544482	3126453
6544484	3126452
6544483	3104748
6324376	3113943
6324402	3121969
6544484	3124212
3119765	3129827
6544484	3123608
3124408	3130161
6324376	3106970
3117735	3123115
3117735	3116156
6324376	3126563
6324376	3119198
2520447	2520081
2511388	2511427
2509430	2565187
2512139	2565191
2516890	2514231
2520283	2514232
2510727	2516271
2511125	2519018
2511125	2520758
2511125	2521244
2510727	2521271
6544343	6355213
2520899	2521258
2511125	2521795
2515656	2509863
3119910	3212154
2521249	2519403
2521257	2567374
3113974	3115318
3109718	3123278
6362987	2516396
2511477	2520766
6544336	2515578
6544336	2516101
3117987	3123348
3116215	3119824
3104324	3129445
3104324	3126126
3117935	3110288
3117935	3109940
3117935	3109646
3104688	3121663
3105907	6459047
3118287	6459051
6459062	6459053
3118287	6459048
6324400	6459049
6324400	6459050
6324400	6459054
3121545	6459046
6459062	6459052
3117219	6459092
3116285	6459102
3111348	6459097
6459106	6459105
3111348	6459107
626861	628684
620453	620553
623869	629962
618883	625366
3111348	6459101
3117219	6459093
3111348	6459096
628051	622471
622069	621275
621164	624400
629131	626364
627318	624147
3122453	6459129
3111348	6459104
3105922	6459128
630376	624506
620453	623449
625144	625504
625144	621833
3111348	6459099
3111348	6459098
6459063	6459108
3127781	6459130
622274	625933
629752	626462
623869	628908
626861	625934
628051	629553
625144	625526
3122453	6459139
3122453	6459138
3119292	6459140
3123473	6459142
3122453	6459136
3122453	6459137
3125884	6459141
3122182	6459146
3122182	6459148
3125884	6459143
3122182	6459147
4568127	4566978
3119779	6461761
3129507	6461738
3065249	6461739
3076915	3064173
3072344	6461737
3119779	6461762
3068455	3071966
3074141	3076281
3063266	3071251
3067696	3068000
3068281	3071882
3071686	3072826
3068281	3077691
3078866	3073108
3072342	3070420
3068281	3069499
3067696	3069467
3063266	3075663
3063509	3067168
3063266	3078833
3076159	3075389
3076159	3076865
3072094	3071694
3119779	6461760
3072094	3063443
3067696	3073838
3079673	3078050
3076521	3074920
726023	733688
728737	733684
728909	733675
731549	733670
732988	733651
725221	733606
732770	733605
729961	733590
732659	733568
728036	733516
731926	733505
726516	733381
726489	733366
731576	733352
733289	733344
730424	733318
729974	733304
727495	733294
731160	733280
729837	733271
727194	733225
729837	733223
728011	733207
730280	732995
732207	733185
726516	733138
727406	733137
733542	733136
727252	733118
731576	733094
725695	733091
725327	733083
729876	733078
731576	733041
729862	733471
731576	733450
726650	733446
729961	733429
731950	733421
728397	733420
729862	733401
729110	733029
726923	733028
731220	733005
731020	732985
726920	732983
730651	732975
725407	732957
731727	732939
727737	732929
732797	732865
727947	732851
727406	732839
725611	733171
729067	733143
730867	732709
728748	732639
731576	732638
732107	732634
731036	732624
732918	732585
727804	732563
733649	732535
729898	732523
732491	732489
726923	732486
733046	732468
725271	732447
730280	731996
733165	732162
730803	732157
731258	732141
730206	732120
732414	732108
732470	732105
731696	732103
733160	732097
732161	732094
729543	732092
731196	732080
732659	732660
727101	732042
732988	732021
731020	732018
731103	732006
730879	731995
725498	731992
728011	731972
732727	731962
728925	731914
728011	731898
729839	731881
726848	731855
730243	731854
727230	731849
730776	731847
728153	731829
727886	732346
727507	732328
730897	732311
727737	732286
725407	732268
730803	732193
733441	732166
727322	731815
733649	731806
727737	731793
731442	731792
727950	731772
731576	731765
733667	731764
726367	731752
731478	731711
727194	731631
732599	731629
729639	731611
730839	731596
725611	731557
733649	731554
731445	731542
728784	731541
725993	732438
731919	732434
726874	732429
728789	732378
732387	732376
732997	731728
726050	731536
728415	731529
731961	731524
732745	731522
730852	731521
725780	731518
728682	731516
726693	731515
729616	731513
727455	731512
727217	731510
730928	731509
731576	731504
727047	731489
731201	731488
728936	731479
733679	731468
727737	731450
733521	731449
727696	731438
728925	731435
725247	731430
728169	731386
729502	731379
725507	731372
725611	731331
729360	731324
725469	731296
732925	731701
731384	731700
726197	731660
732925	731643
733043	731277
730308	731276
733165	731273
730803	731270
732124	731237
730206	731234
726367	731222
732414	731221
732470	731219
731797	731217
729543	731205
726802	731200
731561	731184
727101	731162
730464	731149
731020	731148
731020	731146
731442	731123
732674	731105
727145	731096
733703	731418
725351	731408
733468	731064
733191	731055
728925	731053
731906	731050
725327	731008
733219	730998
730987	730986
730987	730985
726650	730973
725385	730966
729332	730664
726651	730658
733371	730657
726367	730550
733649	730548
730542	730541
729919	730527
726143	730508
733160	730491
727149	730485
727835	730370
727542	730368
727987	730354
729801	730350
732659	730346
729890	730328
727789	730325
728186	730318
726464	730310
726923	730290
728818	730788
728330	730749
731233	730729
730542	730726
728031	730721
731292	730702
725988	730691
730776	730285
732409	730284
726012	730253
732783	730251
729730	730222
733062	730221
726848	730220
728527	730211
726920	730194
731385	730189
729114	730126
731117	730121
733667	730114
728213	730080
727110	730076
732659	730065
730345	730050
727152	730046
729317	730044
727441	730941
731201	730913
731335	730911
731498	730906
729837	730903
727835	730896
727373	730448
729352	730447
728108	730443
730822	730438
726446	730429
728645	730416
725355	730394
729051	730390
726920	730042
727513	730039
726064	730038
727835	730037
726130	730030
726367	729982
732528	729970
727011	729968
729584	729947
725990	729869
731576	729842
728737	729811
731640	729810
726206	730160
728737	729788
726367	729767
730651	729766
732659	729760
728925	729759
729006	729757
726355	729735
726874	729728
725611	729715
727194	729713
731696	729712
731532	729707
729502	729706
732483	729699
726272	729420
729114	729398
727011	729395
730577	729384
731333	729368
733065	729364
730245	729363
730776	729361
730570	729350
733286	729343
727070	729923
726355	729908
726381	729325
731464	729307
725805	729292
725231	729290
728011	729278
729887	729249
729440	729243
733649	729236
732263	729232
727210	729121
731388	729120
733468	729109
733021	729089
730365	729076
733667	729069
730419	729062
728319	729048
727873	729046
732263	729036
729581	729034
730365	729033
731686	729682
